name,version,sha256,file,url
ec2-hibinit-agent,1.0.0-0ubuntu11,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,usr/lib/python3/dist-packages/ec2_hibinit_agent-1.0.0.egg-info/top_level.txt,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,89049b70e47de31aa196f7246d0b1dfdbbe36dbbcc75a937383c22d8586bbffa,usr/lib/systemd/logind.conf.d/ec2-hibinit-agent-ignore-powerkey.conf,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,984da38db15f04d5fa32977ca93c35e2d71d6851d6ed2500e167c05aab6ea40e,usr/lib/systemd/sleep.conf.d/ec2-hibinit-agent-no-suspend.conf,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,34d0e96008671a47c7d4e71c21ea70356e80b407f8c6e9f7b6a18a6db91fb7c8,usr/share/doc/ec2-hibinit-agent/README,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,95182495ac7e1c77ecbb47582f83ade855de4093d361317c5a264ffeedc9f9d8,usr/share/doc/ec2-hibinit-agent/TODO.Debian,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,fab8738890800ba714d746c9faff195c04e3356f854806a36c8a5bf8cda56aa5,usr/share/doc/ec2-hibinit-agent/changelog.Debian.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,33dc218823f3107d61c679422fdbf1a28eeb580763e12970fff2762a9ca48b41,usr/share/doc/ec2-hibinit-agent/copyright,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,8eebd8e885aaecfbb6339b92f5157e1808be96c245ae5221d16787e4b3f79d6a,usr/lib/x86_64-linux-gnu/pkgconfig/com_err.pc,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,2c766c34c6cf79a5e8075d4ec54d752708aa7cbd22f495e951e52975fec57d7c,usr/lib/x86_64-linux-gnu/libcom_err.a,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,5efaca215371920ac862d05687bb23f27194aefe5432cd2b0c663f4ebdceb6e1,usr/bin/compile_et,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,dd3888db3ee874593eb2aba59985514fa68c6190fdc43aef2d339855114f5bbc,usr/include/et/com_err.h,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,8cd4cf6c899b41f99f61c1d41b8d1095ec83d2022ddbed47c555ef1e4bc103bd,usr/share/man/man3/com_err.3.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,2e870357dd768191bac352a7dabd0fda2ef832609080715a56bc849a8a167075,usr/share/man/man1/compile_et.1.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,e5be4ee7404563407c06167387958e16d556a877dd4c9de034d807cdcfadca94,usr/share/doc-base/comerr-manual,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
comerr-dev,2.1-1.42.13-1ubuntu1.2,3f1e92a621247ceeda13163c4a373895d2864b9529d193e8cd9c9e50e4bb6c4b,usr/share/doc/libcomerr2/examples/ss_err.et,https://mirrors.kernel.org/ubuntu/pool/main/e//e2fsprogs//comerr-dev_2.1-1.42.13-1ubuntu1.2_amd64.deb
